#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 10 12 21 50 190  4.1  5.0  1.11 17.39  7.92 187 1011.4  18.6  21.0  15.5 99.0 99.00
2014 10 12 22 50 195  3.0  4.0  1.05 16.00  7.76 239 1011.1  18.9  21.2  15.5 99.0 99.00
2014 10 12 23 50 228  2.3  3.2  1.05 14.81  7.33 193 1010.8  19.0  20.9  15.5 99.0 99.00
2014 10 13 00 50 224  1.5  2.1  1.10 16.00  6.89 207 1011.3  19.0  20.8  15.5 99.0 99.00
2014 10 13 01 50 189  1.6  2.1  1.13 16.00  7.31 247 1011.5  18.6  21.9  15.6 99.0 99.00
2014 10 13 02 50 160  2.7  3.4  1.21 17.39  7.76 276 1011.9  18.6  21.8  15.8 99.0 99.00
2014 10 13 03 50 151  2.7  3.7  1.26 14.81  8.06 252 1012.5  18.6  21.9  15.9 99.0 99.00
2014 10 13 04 50 145  3.5  4.6  1.23 16.00  8.10 283 1012.9  18.6  21.9  16.1 99.0 99.00
2014 10 13 05 50 131  3.0  4.6  1.29 13.79  8.51 251 1013.3  18.6  22.0  16.0 99.0 99.00
2014 10 13 06 50 142  4.0  5.5  1.38 14.81  9.59 266 1013.3  18.8  22.0  16.2 99.0 99.00
2014 10 13 08 50 161  2.6  3.3  1.25 14.81  9.74 243 1013.6  19.3  21.2  16.7 99.0 99.00
2014 10 13 09 50  91  2.8  4.1  1.13 14.81  9.92 248 1013.8  19.3  21.0  16.3 99.0 99.00
2014 10 13 10 50  86  2.3  3.7  1.00 14.81  9.71 262 1013.5  19.5  20.4  16.5 99.0 99.00
2014 10 13 11 50 102  2.5  3.4  0.99 16.00  9.61 268 1013.5  19.3  20.2  16.2 99.0 99.00
2014 10 13 12 50 111  2.9  4.5  1.03 17.39  9.05 333 1013.7  19.6  20.1  16.6 99.0 99.00
2014 10 13 13 50  97  1.1  2.0  0.95 17.39  8.99 227 1014.3  19.5  20.1  16.4 99.0 99.00
2014 10 13 14 50  90  1.1  2.9  1.04 16.00  9.74 274 1014.9  19.4  20.2  16.4 99.0 99.00
2014 10 13 15 50 130  1.7  3.3  1.17 13.79  9.62 262 1015.4  19.6  21.2  16.5 99.0 99.00
2014 10 13 16 50 157  1.3  2.7  1.34 16.00 10.27 257 1015.9  19.8  21.9  16.5 99.0 99.00
2014 10 13 17 50 121  1.3  2.2  1.47 16.00 10.98 286 1016.1  19.9  22.3  16.5 99.0 99.00
2014 10 13 18 50 166  2.0  3.4  1.45 14.81 10.72 256 1016.3  20.0  22.6  16.4 99.0 99.00
2014 10 13 19 50 181  2.2  3.2  1.36 13.79 10.25 273 1015.8  20.0  22.9  16.4 99.0 99.00
2014 10 13 20 50 180  3.2  3.9  1.20 14.81  9.97 276 1015.3  19.6  22.8  16.0 99.0 99.00
2014 10 13 21 50 189  3.1  4.4  1.39 14.81 10.50 253 1015.0  18.9  22.7  15.7 99.0 99.00
2014 10 13 22 50 234  2.9  4.0  1.15 13.79 10.10 252 1014.8  18.8  22.7  15.7 99.0 99.00
2014 10 13 23 50 259  2.4  3.3  1.15 16.00  9.97 264 1014.5  19.1  22.6  16.0 99.0 99.00
2014 10 14 00 50 260  3.7  4.9  1.20 12.12 10.01 270 1014.5  18.8  22.5  16.1 99.0 99.00
2014 10 14 01 50 275  3.8  5.2  1.37 12.90 10.54 270 1014.6  18.7  22.3  16.2 99.0 99.00
2014 10 14 02 50 259  1.6  3.6  1.37 13.79 10.48 267 1014.8  18.4  22.2  16.0 99.0 99.00
2014 10 14 03 50 277  1.6  2.4  1.40 14.81 10.84 266 1014.8  18.6  22.2  16.3 99.0 99.00
2014 10 14 04 50 248  1.4  2.5  1.47 12.12 10.46 265 1015.1  18.6  22.2  16.5 99.0 99.00
2014 10 14 05 50 194  2.2  3.5  1.12 12.12  9.92 253 1015.4  18.5  22.2  16.5 99.0 99.00
2014 10 14 06 50 173  2.0  3.5  1.40 13.79 10.72 264 1015.3  18.2  22.1  16.1 99.0 99.00
2014 10 14 07 50 169  1.2  2.0  1.09 14.81  9.78 266 1015.2  18.0  22.0  15.7 99.0 99.00
2014 10 14 08 50 229  1.3  3.3  1.04 12.90  9.93 269 1015.4  18.1  21.8  15.7 99.0 99.00
2014 10 14 09 50  72  0.5  1.8  0.88 12.12  9.50 254 1015.1  18.2  21.3  15.1 99.0 99.00
2014 10 14 10 50 303  1.1  1.9  1.05 12.12 10.18 252 1014.7  18.1  21.2  14.7 99.0 99.00
2014 10 14 11 50  22  2.2  3.7  0.91 12.12  9.85 261 1014.1  18.1  21.7  15.0 99.0 99.00
2014 10 14 12 50 224  1.6  3.5  0.95 14.81  9.78 262 1014.5  18.2  21.9  14.9 99.0 99.00
2014 10 14 13 50 217  3.3  5.4  1.00 13.79 10.15 265 1014.9  18.3  21.9  14.6 99.0 99.00
2014 10 14 14 50 204  2.5  3.2  1.33 13.79 10.83 262 1014.9  18.4  21.8  14.3 99.0 99.00
2014 10 14 15 50 181  1.3  3.2  1.08 12.12  9.88 241 1015.3  18.7  21.7  14.0 99.0 99.00
2014 10 14 16 50 206  3.0  5.0  1.03 12.90 10.02 239 1016.1  18.7  21.7  14.0 99.0 99.00
2014 10 14 17 50 175  1.6  2.9  1.05 14.81 10.28 227 1015.7  18.9  21.6  13.4 99.0 99.00
2014 10 14 18 50 170  1.3  2.1  1.04 13.79 10.15 260 1015.5  19.0  21.2  13.7 99.0 99.00
2014 10 14 19 50 224  0.6  1.4  1.07 14.81  9.91 254 1015.0  19.5  21.0  13.8 99.0 99.00
2014 10 14 20 50 178  1.4  2.4  1.16 12.90  9.97 241 1014.2  19.2  20.7  13.7 99.0 99.00
2014 10 14 21 50 206  3.0  3.8  1.21 12.90 10.28 240 1013.9  19.4  20.6  13.7 99.0 99.00
2014 10 14 22 50 148  0.7  1.4  1.31 12.90 10.74 261 1013.3  19.7  20.7  13.2 99.0 99.00
2014 10 14 23 50 191  1.2  1.5  1.14 13.79 10.12 260 1013.0  19.5  20.6  13.2 99.0 99.00
2014 10 15 00 50 211  0.7  1.1  1.14 11.43  9.89 260 1012.8  19.3  20.6  13.4 99.0 99.00
2014 10 15 01 50 238  1.3  2.0  1.12 11.43  9.86 260 1013.1  19.2  20.6  13.6 99.0 99.00
2014 10 15 02 50 347  0.9  1.5  1.06 12.90  9.77 254 1013.4  19.3  20.6  13.3 99.0 99.00
2014 10 15 03 50 200  0.9  1.5  1.07 13.79  9.99 258 1013.5  19.4  20.6  12.8 99.0 99.00
2014 10 15 04 50 183  1.5  1.8  1.21 13.79 10.30 244 1013.6  19.6  20.5  13.3 99.0 99.00
2014 10 15 05 50 181  1.5  2.2  0.98 14.81 10.01 256 1013.6  19.8  21.3  12.9 99.0 99.00
2014 10 15 06 50 192  2.5  3.3  1.12 12.12 10.36 268 1013.6  19.9  21.7  13.4 99.0 99.00
2014 10 15 07 50 204  2.7  3.3  1.03 10.81  9.40 243 1013.9  20.0  21.9  13.6 99.0 99.00
2014 10 15 08 50 203  2.5  3.7  0.90 13.79  9.41 272 1014.2  20.0  22.0  13.1 99.0 99.00
2014 10 15 09 50 190  2.1  2.9  0.87 14.81  9.63 267 1013.8  20.0  22.1  13.6 99.0 99.00
2014 10 15 10 50 170  2.2  3.2  0.88 14.81  8.73 197 1013.7  20.0  22.1  13.8 99.0 99.00
2014 10 15 11 50 124  2.6  3.5  1.00 12.12  9.41 266 1013.7  20.1  22.2  14.3 99.0 99.00
2014 10 15 12 50 146  2.5  3.2  0.96 12.90  9.18 250 1014.3  20.1  22.0  14.6 99.0 99.00
2014 10 15 13 50 153  2.3  3.0  0.98 14.81  9.31 244 1014.9  20.3  22.0  14.5 99.0 99.00
2014 10 15 14 50 141  3.6  5.1  0.95 11.43  9.35 294 1014.9  20.3  21.9  14.6 99.0 99.00
2014 10 15 15 50 172  2.8  4.1  1.16 11.43  9.57 269 1015.6  20.4  21.9  14.6 99.0 99.00
2014 10 15 16 50 170  4.3  5.3  1.05 13.79  9.32 244 1015.7  20.3  21.9  14.8 99.0 99.00
2014 10 15 17 50 162  3.0  4.1  1.04 11.43  9.10 262 1015.7  19.9  22.0  15.3 99.0 99.00
2014 10 15 18 50 176  3.6  4.4  1.13 14.81  9.22 261 1015.6  20.3  22.0  15.1 99.0 99.00
2014 10 15 19 50 210  2.9  4.0  1.12 14.81  9.58 205 1015.2  20.2  22.0  15.9 99.0 99.00
2014 10 15 20 50 221  2.2  3.1  1.01 13.79  9.00 277 1014.7  20.3  22.1  16.1 99.0 99.00
2014 10 15 21 50 213  3.2  4.1  1.06 12.12  9.30 267 1014.2  20.5  22.3  16.2 99.0 99.00
2014 10 15 22 50 223  4.1  5.0  1.03 11.43  9.43 265 1014.2  20.6  22.3  15.5 99.0 99.00
2014 10 15 23 50 280  5.1  6.4  1.04 11.43  9.26 260 1014.0  20.6  22.2  15.5 99.0 99.00
2014 10 16 00 50 284  5.4  6.9  0.98 13.79  8.28 291 1013.8  20.7  22.1  16.0 99.0 99.00
2014 10 16 01 50 288  6.4  8.0  0.88 12.90  6.84 277 1013.9  20.7  22.0  15.6 99.0 99.00
2014 10 16 02 50 291  5.4  6.6  1.15 12.90  7.17 287 1014.4  20.8  22.0  14.9 99.0 99.00
2014 10 16 03 50 311  3.8  4.4  1.02 12.12  6.92 262 1014.6  20.7  22.0  15.1 99.0 99.00
2014 10 16 04 50 289  3.8  4.9  0.94 13.79  7.06 261 1014.9  20.8  21.9  14.9 99.0 99.00
2014 10 16 05 50 284  5.4  6.1  1.01 11.43  6.67 252 1014.9  20.4  21.9  15.7 99.0 99.00
2014 10 16 06 50 291  5.6  6.3  1.00 12.90  6.22 277 1014.8  20.3  21.9  15.3 99.0 99.00
2014 10 16 08 50 284  3.6  4.3  1.09 14.81  6.26 214 1014.8  20.2  21.8  15.2 99.0 99.00
2014 10 16 09 50 282  3.2  3.9  1.02 10.81  6.10 270 1014.4  20.1  21.8  15.4 99.0 99.00
2014 10 16 10 50 260  3.8  4.5  1.17 12.90  6.74 283 1014.2  19.6  21.8  15.8 99.0 99.00
2014 10 16 11 50 255  3.7  4.6  1.06 13.79  6.48 235 1014.5  19.7  21.6  15.6 99.0 99.00
2014 10 16 12 50 265  4.3  5.2  1.10 12.12  6.68 246 1014.8  19.6  21.6  15.6 99.0 99.00
2014 10 16 13 50 251  3.2  4.6  0.96 12.12  6.46 234 1014.9  19.5  21.6  15.2 99.0 99.00
2014 10 16 14 50 212  2.1  2.8  1.03 12.12  6.81 256 1015.4  19.4  21.6  15.6 99.0 99.00
2014 10 16 15 50 236  1.5  2.6  1.05 11.43  6.64 257 1016.0  19.5  21.5  15.4 99.0 99.00
2014 10 16 16 50 215  0.8  1.8  1.02 12.12  6.85 260 1016.3  20.0  21.6  15.2 99.0 99.00
2014 10 16 17 50 223  1.6  2.1  1.15 12.90  7.33 260 1016.3  19.5  21.7  15.9 99.0 99.00
2014 10 16 18 50 237  1.2  2.1  1.13 12.90  7.19 246 1016.1  19.6  21.9  15.2 99.0 99.00
2014 10 16 19 50 240  2.4  3.5  1.25 12.12  7.45 283 1015.3  19.8  22.1  14.6 99.0 99.00
2014 10 16 20 50 230  4.5  5.5  1.37 12.12  7.99 276 1014.6  19.6  22.2  15.0 99.0 99.00
2014 10 16 21 50 241  5.1  6.4  1.43 12.90  8.06 278 1013.9  19.8  22.0  14.6 99.0 99.00
2014 10 16 22 50 257  5.3  6.7  1.39 12.12  7.93 264 1013.5  19.9  21.9  15.4 99.0 99.00
2014 10 16 23 50 263  4.6  5.4  1.37 10.81  7.77 254 1013.2  20.1  21.7  15.2 99.0 99.00
2014 10 17 00 50 275  4.1  5.2  1.31 12.12  7.67 271 1013.1  20.2  21.6  16.2 99.0 99.00
2014 10 17 01 50 279  4.8  5.7  1.25 12.90  7.44 256 1013.2  20.0  21.7  16.0 99.0 99.00
2014 10 17 02 50 311  2.3  3.2  1.19 10.81  6.94 251 1013.5  20.2  21.5  15.2 99.0 99.00
2014 10 17 03 50 345  3.3  3.9  1.17 10.81  6.68 275 1013.7  20.0  21.3  15.4 99.0 99.00
2014 10 17 04 50 332  2.6  3.7  1.31 13.79  6.52 252 1013.7  20.1  21.0  14.3 99.0 99.00
2014 10 17 05 50 268  1.7  2.5  1.33 12.12  6.06 264 1013.8  20.0  20.8  15.4 99.0 99.00
2014 10 17 06 50 242  2.7  3.4  1.36 12.12  6.59 264 1014.0  19.6  20.5  15.4 99.0 99.00
2014 10 17 07 50 251  1.4  1.9  1.32 13.79  6.71 252 1014.0  19.6  20.2  15.3 99.0 99.00
2014 10 17 08 50 187  1.0  2.1  1.41 12.90  7.15 285 1013.9  19.4  20.1  15.4 99.0 99.00
2014 10 17 09 50 327  3.2  4.1  1.51 12.90  7.25 273 1013.2  19.8  19.8  14.4 99.0 99.00
2014 10 17 10 50 222  3.2  3.8  1.43 12.12  7.14 263 1013.1  19.3  20.8  15.5 99.0 99.00
2014 10 17 11 50 252  2.2  3.0  1.41 10.81  7.27 262 1013.1  19.5  21.4  15.6 99.0 99.00
2014 10 17 12 50 235  2.8  3.8  1.32 12.12  6.96 276 1013.3  19.5  21.6  15.1 99.0 99.00
2014 10 17 13 50 247  2.4  3.1  1.39 12.12  6.62 283 1013.6  19.5  21.6  14.6 99.0 99.00
2014 10 17 14 50 235  1.7  3.0  1.33 12.12  6.59 266 1014.1  19.6  21.6  14.4 99.0 99.00
2014 10 17 15 50 189  1.0  1.6  1.43  9.09  6.54 255 1014.6  20.0  21.7  14.3 99.0 99.00
2014 10 17 16 50 156  2.2  3.4  1.38 10.81  6.42 267 1014.8  19.9  21.7  14.5 99.0 99.00
2014 10 17 17 50 220  2.9  3.5  1.27 12.12  6.23 258 1015.3  19.7  21.8  14.9 99.0 99.00
2014 10 17 18 50 252  2.0  2.7  1.30 10.81  6.22 260 1015.5  19.7  21.9  14.7 99.0 99.00
2014 10 17 19 50 262  4.7  5.7  1.24 11.43  6.49 259 1014.9  19.6  22.0  15.1 99.0 99.00
2014 10 17 20 50 265  4.9  6.1  1.24 10.00  6.21 270 1014.0  19.5  22.0  14.1 99.0 99.00
2014 10 17 21 50 270  6.3  7.8  1.16 10.00  6.22 290 1013.6  19.8  21.8  14.2 99.0 99.00
2014 10 17 22 50 280  7.2  8.6  1.24 12.12  6.04 226 1013.5  20.1  21.7  14.0 99.0 99.00
2014 10 17 23 50 284  5.4  6.4  1.27 12.12  6.17 262 1013.4  20.1  21.7  13.5 99.0 99.00
2014 10 18 00 50 270  5.6  7.0  1.11 12.12  5.87 226 1013.2  19.8  21.6  14.6 99.0 99.00
2014 10 18 01 50 282  5.6  6.6  1.26 11.43  5.94 292 1013.4  20.1  21.5  12.5 99.0 99.00
2014 10 18 02 50 283  6.3  7.3  1.16 10.00  5.70 273 1013.4  20.1  21.0  12.7 99.0 99.00
2014 10 18 03 50 323  3.8  4.7  1.12 10.81  5.87 247 1013.7  20.0  20.8  13.6 99.0 99.00
2014 10 18 04 50 281  5.4  6.4  1.11  9.09  5.36 265 1014.0  19.8  21.0  14.5 99.0 99.00
2014 10 18 05 50 294  2.7  3.4  1.09 13.79  5.51 189 1014.0  19.9  21.1  13.6 99.0 99.00
2014 10 18 06 50 289  3.5  4.5  1.12 10.00  5.30 233 1013.9  20.0  21.2  13.1 99.0 99.00
2014 10 18 07 50 283  2.1  2.8  1.13  5.00  5.53 278 1013.6  19.8  21.1  13.4 99.0 99.00
2014 10 18 08 50 271  3.3  4.2  1.22 10.00  5.64 256 1013.5  19.9  21.3  13.1 99.0 99.00
2014 10 18 09 50 308  5.8  6.8  1.14  9.09  5.38 238 1012.8  19.8  21.3  14.1 99.0 99.00
2014 10 18 10 50 319  5.6  6.5  1.15  4.76  5.22 267 1012.4  19.8  21.4  12.9 99.0 99.00
2014 10 18 11 50 317  5.1  6.1  1.18  5.00  5.29 266 1012.3  19.7  21.4  13.7 99.0 99.00
2014 10 18 12 50 330  4.0  4.8  1.02  5.26  5.45 261 1012.5  19.8  21.5  12.8 99.0 99.00
2014 10 18 13 50 262  4.4  5.3  1.03  9.09  5.75 265 1012.7  19.7  21.5  13.7 99.0 99.00
2014 10 18 14 50 245  2.0  2.6  0.91 12.90  5.44 230 1013.0  19.7  21.5  12.7 99.0 99.00
2014 10 18 15 50 240  1.4  2.0  1.01 12.90  5.80 219 1013.4  19.9  21.5  13.3 99.0 99.00
2014 10 18 16 50 218  1.7  2.3  1.01 12.90  5.58 210 1013.5  19.8  21.5  13.4 99.0 99.00
2014 10 18 17 50 187  1.2  2.3  1.08 10.81  5.98 258 1013.3  20.2  21.7  13.4 99.0 99.00
2014 10 18 18 50 251  0.7  1.4  1.13 12.12  6.19 234 1012.9  19.7  22.0  14.0 99.0 99.00
2014 10 18 19 50 216  2.5  3.0  1.24 10.00  6.64 260 1012.3  19.5  22.1  14.2 99.0 99.00
2014 10 18 20 50 243  1.7  2.4  1.34 10.81  7.27 274 1011.7  19.6  22.1  14.0 99.0 99.00
2014 10 18 21 50 246  1.3  2.4  1.48 11.43  7.74 266 1011.1  19.8  22.1  13.5 99.0 99.00
2014 10 18 22 50 266  1.6  2.5  1.47 10.81  7.37 263 1010.7  19.9  22.2  13.8 99.0 99.00
2014 10 18 23 50 273  3.1  4.6  1.63 11.43  7.64 260 1010.4  19.9  22.2  14.2 99.0 99.00
2014 10 19 00 50 277  3.0  3.8  1.59 11.43  7.58 255 1010.2  19.9  21.9  15.1 99.0 99.00
2014 10 19 01 50 285  3.3  4.5  1.72 10.81  7.83 269 1010.4  20.0  21.6  15.4 99.0 99.00
2014 10 19 02 50 282  3.3  4.1  1.73 11.43  8.04 277 1010.9  20.3  21.5  15.0 99.0 99.00
2014 10 19 03 50 347  1.8  2.3  1.66 12.12  7.69 267 1011.3  20.4  21.5  14.3 99.0 99.00
2014 10 19 04 50 341  0.9  1.7  1.61 10.81  7.51 260 1011.4  20.3  21.3  14.5 99.0 99.00
2014 10 19 05 50 338  2.0  2.5  1.59 10.81  7.43 256 1011.3  20.1  21.1  16.2 99.0 99.00
2014 10 19 06 50 234  2.0  2.6  1.53 10.81  7.28 262 1011.2  19.6  20.4  16.5 99.0 99.00
2014 10 19 07 50 224  2.0  2.5  1.64 11.43  7.47 267 1011.2  19.3  20.3  16.2 99.0 99.00
2014 10 19 08 50 203  1.5  2.0  1.51 11.43  7.27 264 1011.2  19.5  20.2  15.9 99.0 99.00
2014 10 19 09 50 207  1.6  2.1  1.64 10.81  7.15 261 1010.9  19.4  20.2  15.8 99.0 99.00
2014 10 19 10 50 239  1.8  2.5  1.51 11.43  7.04 260 1010.4  19.3  20.2  16.5 99.0 99.00
2014 10 19 11 50 295  0.5  1.0  1.46 10.81  7.04 269 1010.6  19.2  20.2  16.3 99.0 99.00
2014 10 19 12 50 193  0.0  0.3  1.38 11.43  6.68 254 1011.0  19.3  20.1  16.4 99.0 99.00
2014 10 19 13 50  96  0.2  0.6  1.44 12.12  7.27 261 1011.2  19.2  20.3  16.4 99.0 99.00
2014 10 19 14 50 121  0.6  1.4  1.36 11.43  7.26 247 1011.7  19.4  20.4  16.4 99.0 99.00
2014 10 19 15 50  59  0.1  0.6  1.40 12.12  7.83 263 1012.4  20.2  20.6  15.7 99.0 99.00
2014 10 19 16 50 299  0.5  1.3  1.46 12.12  8.20 256 1012.7  20.0  20.9  15.9 99.0 99.00
2014 10 19 17 50 314  1.7  2.7  1.30 12.12  7.70 254 1012.8  19.9  21.0  16.1 99.0 99.00
2014 10 19 18 50 291  2.7  3.4  1.49 10.81  7.96 262 1012.9  20.0  21.1  15.3 99.0 99.00
2014 10 19 19 50 285  3.8  4.9  1.52 12.12  8.01 261 1012.4  19.8  21.3  15.4 99.0 99.00
2014 10 19 20 50 271  3.6  4.9  1.42 11.43  7.72 258 1011.7  19.7  21.4  15.4 99.0 99.00
2014 10 19 21 50 262  5.1  6.2  1.49 12.12  7.92 262 1011.3  19.7  21.5  15.7 99.0 99.00
2014 10 19 22 50 267  6.3  7.3  1.52 11.43  7.81 256 1010.8  20.0  21.5  16.4 99.0 99.00
2014 10 19 23 50 274  5.2  6.3  1.47 10.81  7.16 254 1010.2  19.8  21.4  16.3 99.0 99.00
2014 10 20 00 50 261  5.5  6.5  1.35 10.81  6.88 242 1010.2  19.5  21.2  16.6 99.0 99.00
2014 10 20 01 50 263  5.6  6.6  1.18 12.12  6.49 266 1010.5  19.3  21.1  16.2 99.0 99.00
2014 10 20 02 50 263  3.7  4.7  1.30 11.43  6.89 255 1010.7  19.5  21.0  16.8 99.0 99.00
2014 10 20 03 50 264  5.7  6.5  1.19 11.43  6.71 253 1011.0  19.4  21.0  16.3 99.0 99.00
2014 10 20 04 50 276  2.9  3.8  1.15 11.43  6.43 272 1011.4  19.5  21.1  16.6 99.0 99.00
2014 10 20 05 50  69  1.1  2.4  1.23 10.81  6.50 268 1011.7  19.6  21.2  16.6 99.0 99.00
2014 10 20 06 50 159  0.3  0.9  1.29 10.81  6.49 259 1011.7  19.8  21.7  16.3 99.0 99.00
2014 10 20 07 50 200  1.5  2.0  1.21 10.81  6.25 262 1011.6  19.7  21.9  16.9 99.0 99.00
2014 10 20 08 50 241  2.2  2.8  1.21 10.81  6.06 268 1011.8  19.6  21.9  16.8 99.0 99.00
2014 10 20 09 50 259  3.7  4.7  1.32 10.81  6.35 261 1011.7  19.7  22.0  16.8 99.0 99.00
2014 10 20 10 50 258  5.3  6.3  1.27 10.81  6.07 263 1011.5  19.2  22.0  16.5 99.0 99.00
2014 10 20 11 50 265  4.0  4.9  1.51 10.81  6.80 264 1011.7  19.3  22.0  15.9 99.0 99.00
2014 10 20 12 50 268  5.0  6.2  1.36 10.81  6.20 269 1011.8  19.0  22.0  15.8 99.0 99.00
2014 10 20 13 50 255  1.1  2.4  1.23 10.81  6.08 260 1011.9  18.8  22.0  15.3 99.0 99.00
2014 10 20 14 50  75  2.1  3.3  1.25 10.81  6.30 255 1012.4  19.0  22.0  15.3 99.0 99.00
2014 10 20 15 50 112  1.3  1.8  1.28 10.00  6.62 259 1013.3  19.5  22.0  15.4 99.0 99.00
2014 10 20 16 50 121  0.9  1.9  1.18 10.00  6.36 262 1013.6  19.9  22.0  15.3 99.0 99.00
2014 10 20 17 50  60  1.0  1.8  1.32 10.81  6.57 280 1014.1  19.9  22.0  15.5 99.0 99.00
2014 10 20 18 50 329  1.0  2.1  1.19 10.00  6.52 262 1013.8  19.9  22.0  14.9 99.0 99.00
2014 10 20 19 50 228  2.9  4.4  1.10 10.00  6.25 258 1013.0  19.6  22.0  15.6 99.0 99.00
2014 10 20 20 50 240  3.6  4.4  1.15 10.00  6.31 276 1012.6  19.6  21.9  15.4 99.0 99.00
2014 10 20 21 50 259  1.0  1.7  1.08 10.81  6.21 270 1012.1  20.1  21.9  14.8 99.0 99.00
2014 10 20 22 50 269  2.2  3.1  1.11  9.09  6.35 265 1012.0  19.9  22.0  15.1 99.0 99.00
2014 10 20 23 50 281  3.5  4.6  1.20 10.81  6.05 264 1011.5  19.7  22.1  15.3 99.0 99.00
2014 10 21 00 50 294  4.5  5.5  1.19  9.09  6.11 257 1011.3  19.7  22.1  16.0 99.0 99.00
2014 10 21 01 50 291  2.7  3.4  1.12  9.09  5.79 253 1011.5  19.8  22.0  16.0 99.0 99.00
2014 10 21 02 50 263  2.7  3.5  1.12 11.43  6.08 253 1011.5  19.9  21.9  16.7 99.0 99.00
2014 10 21 03 50 312  1.8  2.4  1.38 10.81  5.81 245 1011.5  20.3  21.8  16.8 99.0 99.00
2014 10 21 04 50 326  0.2  0.9  1.34  5.88  5.72 256 1012.0  20.4  21.6  16.1 99.0 99.00
2014 10 21 05 50 274  2.1  2.9  1.55  6.67  5.90 256 1012.1  21.0  21.3  15.8 99.0 99.00
2014 10 21 06 50 338  5.0  6.6  1.52  6.67  5.83 252 1012.0  20.6  20.5  15.9 99.0 99.00
2014 10 21 07 50 329  5.5  7.3  1.58  7.14  5.89 257 1011.9  20.8  20.9  16.7 99.0 99.00
2014 10 21 08 50 252  3.4  4.3  1.36  7.14  5.75 251 1011.9  19.9  21.3  16.2 99.0 99.00
2014 10 21 09 50 321  5.3  6.1  1.43  5.26  5.82 274 1011.8  20.1  21.3  16.6 99.0 99.00
2014 10 21 10 50 338  4.5  5.6  1.48 14.81  6.21 284 1011.7  20.0  21.2  17.0 99.0 99.00
2014 10 21 11 50 344  3.2  3.9  1.48 12.90  6.30 269 1011.6  19.8  21.1  16.8 99.0 99.00
2014 10 21 12 50  37  1.7  2.5  1.49 14.81  7.21 281 1011.5  19.8  21.1  16.7 99.0 99.00
2014 10 21 13 50  69  0.6  1.2  1.52 12.90  7.13 273 1011.8  19.9  21.1  17.0 99.0 99.00
2014 10 21 14 50  89  0.8  1.5  1.62 14.81  7.63 263 1012.4  20.3  21.2  16.7 99.0 99.00
2014 10 21 15 50 132  0.2  0.7  1.44 13.79  7.28 266 1013.0  21.0  21.2  16.8 99.0 99.00
2014 10 21 16 50 146  0.7  1.3  1.42 13.79  7.06 249 1013.0  20.8  20.8  16.8 99.0 99.00
2014 10 21 17 50 257  0.5  1.4  1.51 12.90  7.26 263 1013.1  20.4  20.9  16.6 99.0 99.00
2014 10 21 18 50 296  0.8  1.5  1.52 13.79  7.75 264 1012.9  20.5  20.6  16.5 99.0 99.00
2014 10 21 19 50 309  1.1  1.6  1.64 12.90  8.05 253 1012.2  20.1  21.4  16.9 99.0 99.00
2014 10 21 20 50 267  1.6  2.4  1.60 16.00  8.24 268 1011.4  20.2  21.8  16.8 99.0 99.00
2014 10 21 21 50 256  4.9  6.2  1.73 12.12  8.09 253 1010.9  20.1  21.8  17.3 99.0 99.00
2014 10 21 22 50 257  3.7  4.6  1.67 13.79  8.10 268 1010.7  20.0  21.7  16.7 99.0 99.00
2014 10 21 23 50 243  3.8  4.6  1.67 12.12  8.08 260 1010.2  20.2  21.5  15.6 99.0 99.00
2014 10 22 00 50 266  4.8  5.8  1.86 14.81  8.13 239 1010.1  20.0  21.0  16.6 99.0 99.00
2014 10 22 01 50 275  3.1  4.0  1.98 16.00  8.10 259 1010.0  20.2  20.7  16.3 99.0 99.00
2014 10 22 02 50 265  1.3  2.2  2.03 14.81  7.54 239 1010.2  20.0  20.8  17.2 99.0 99.00
2014 10 22 03 50 171  0.2  1.1  2.05 14.81  7.72 261 1010.2  19.9  20.8  16.9 99.0 99.00
2014 10 22 04 50 102  2.5  3.6  1.98 11.43  7.77 258 1010.9  20.3  20.9  16.6 99.0 99.00
2014 10 22 05 50 111  2.3  3.3  1.88 10.00  7.58 250 1011.0  20.8  21.5  15.5 99.0 99.00
2014 10 22 06 50  13  2.4  3.2  1.94  9.09  7.62 260 1011.2  20.9  21.6  15.4 99.0 99.00
2014 10 22 07 50   6  4.3  5.2  1.94 11.43  7.42 267 1011.0  20.9  21.6  16.4 99.0 99.00
2014 10 22 08 50 355  3.8  4.6  2.11  9.09  7.51 266 1010.9  20.4  21.6  15.9 99.0 99.00
2014 10 22 09 50   5  3.4  4.2  1.97  9.09  7.41 262 1011.0  20.2  21.7  16.2 99.0 99.00
2014 10 22 10 50   4  2.6  3.4  1.97 10.00  7.18 273 1011.2  20.2  21.8  17.3 99.0 99.00
2014 10 22 11 50 111  2.9  4.1  2.17 10.00  7.58 267 1011.0  20.3  22.0  16.7 99.0 99.00
2014 10 22 12 50 110  2.4  3.3  2.06  9.09  7.32 260 1011.5  20.4  22.0  16.6 99.0 99.00
2014 10 22 13 50 105  2.5  4.0  1.97 14.81  7.03 250 1012.0  20.3  22.0  16.3 99.0 99.00
